EmpID,First Name,Last Name,Status,Position,ImmediateSup,DateFrom,DateTo,TimeIn,TimeOut,HoursWorked,Duration,AttendanceType,AttendanceStat,VLCount,VLUsed,VLBal,SLCount,SLUsed,SLBal
10019,Jacklyn ,Tolentino,Probationary,Account Rank and File,De Leon Selena,12-Dec-22,12-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10020,Percival ,Gutierrez,Probationary,Account Rank and File,De Leon Selena,12-Dec-22,12-Dec-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10021,Garfield ,Manalaysay,Probationary,Account Rank and File,De Leon Selena,24-Jan-23,24-Jan-23,13:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10022,Lizeth ,Villegas,Probationary,Account Rank and File,De Leon Selena,25-Jan-23,25-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10023,Carol ,Ramos,Probationary,Account Rank and File,De Leon Selena,26-Jan-23,26-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10024,Emelia ,Maceda,Probationary,Account Rank and File,De Leon Selena,27-Jan-23,27-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10025,Delia ,Aguilar,Probationary,Account Rank and File,De Leon Selena,28-Jan-23,28-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10001,Jose,Crisostomo,Regular,HR Manager,N/A,29-Jan-23,29-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10002,Christian,Mata,Regular,Account Team Leader,Romualdez Fredrick ,30-Jan-23,30-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10003,Brad ,San Jose,Regular,HR Team Leader,Villanueva Andrea Mae,31-Jan-23,31-Jan-23,11:30:00,17:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10004,Anthony,Salcedo,Regular,Payroll Manager,Alvaro Roderick,01-Feb-23,01-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10005,Alice,Romualdez,Regular,HR Rank and File,San Jose Brad,02-Feb-23,02-Feb-23,8:00:00,17:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10006,Rosie ,Atienza,Regular,HR Rank and File,San Jose Brad,03-Feb-23,03-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10007,Martha,Farala,Regular,Payroll Rank and File,Salcedo Anthony,04-Feb-23,04-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10008,Leila,Martinez,Regular,Payroll Rank and File,Salcedo Anthony,05-Feb-23,05-Feb-23,8:10:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10009,Allison ,San Jose,Regular,Account Rank and File,Mata Christian,06-Feb-23,06-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10010,Cydney ,Rosario,Regular,Account Rank and File,Mata Christian,07-Feb-23,07-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10011,Josie ,Lopez,Regular,Payroll Team Leader,Salcedo Anthony,08-Feb-23,08-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10012,Selena ,De Leon,Regular,Account Team Leader,Romualdez Fredrick ,09-Feb-23,09-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10013,Fredrick ,Romualdez,Regular,Account Manager,Lim Antonio,10-Feb-23,10-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10014,Mark ,Bautista,Regular,Account Rank and File,Mata Christian,11-Feb-23,11-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10015,Darlene ,Lazaro,Probationary,Account Rank and File,Mata Christian,12-Feb-23,12-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10016,Kolby ,Delos Santos,Probationary,Account Rank and File,Mata Christian,13-Feb-23,13-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10017,Vella ,Santos,Probationary,Account Rank and File,Mata Christian,14-Feb-23,14-Feb-23,8:05:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10018,Tomas,Del Rosario,Probationary,Account Rank and File,Mata Christian,15-Feb-23,15-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10019,Jacklyn ,Tolentino,Probationary,Account Rank and File,De Leon Selena,16-Feb-23,16-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10020,Percival ,Gutierrez,Probationary,Account Rank and File,De Leon Selena,17-Feb-23,17-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10021,Garfield ,Manalaysay,Probationary,Account Rank and File,De Leon Selena,18-Feb-23,18-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10022,Lizeth ,Villegas,Probationary,Account Rank and File,De Leon Selena,19-Feb-23,19-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10023,Carol ,Ramos,Probationary,Account Rank and File,De Leon Selena,20-Feb-23,20-Feb-23,9:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10024,Emelia ,Maceda,Probationary,Account Rank and File,De Leon Selena,21-Feb-23,21-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10025,Delia ,Aguilar,Probationary,Account Rank and File,De Leon Selena,22-Feb-23,22-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10001,Jose,Crisostomo,Regular,HR Manager,N/A,23-Feb-23,23-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10002,Christian,Mata,Regular,Account Team Leader,Romualdez Fredrick ,24-Feb-23,24-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10003,Brad ,San Jose,Regular,HR Team Leader,Villanueva Andrea Mae,25-Feb-23,25-Feb-23,8:00:00,17:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10004,Anthony,Salcedo,Regular,Payroll Manager,Alvaro Roderick,26-Feb-23,26-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10005,Alice,Romualdez,Regular,HR Rank and File,San Jose Brad,27-Feb-23,27-Feb-23,8:00:00,17:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10006,Rosie ,Atienza,Regular,HR Rank and File,San Jose Brad,28-Feb-23,28-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10007,Martha,Farala,Regular,Payroll Rank and File,Salcedo Anthony,01-Mar-23,01-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10008,Leila,Martinez,Regular,Payroll Rank and File,Salcedo Anthony,02-Mar-23,02-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10009,Allison ,San Jose,Regular,Account Rank and File,Mata Christian,03-Mar-23,03-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10010,Cydney ,Rosario,Regular,Account Rank and File,Mata Christian,04-Mar-23,04-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10011,Josie ,Lopez,Regular,Payroll Team Leader,Salcedo Anthony,05-Mar-23,05-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10012,Selena ,De Leon,Regular,Account Team Leader,Romualdez Fredrick ,06-Mar-23,06-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10013,Fredrick ,Romualdez,Regular,Account Manager,Lim Antonio,07-Mar-23,07-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10014,Mark ,Bautista,Regular,Account Rank and File,Mata Christian,08-Mar-23,08-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10015,Darlene ,Lazaro,Probationary,Account Rank and File,Mata Christian,09-Mar-23,09-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10016,Kolby ,Delos Santos,Probationary,Account Rank and File,Mata Christian,10-Mar-23,10-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10017,Vella ,Santos,Probationary,Account Rank and File,Mata Christian,11-Mar-23,11-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10018,Tomas,Del Rosario,Probationary,Account Rank and File,Mata Christian,12-Mar-23,12-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10019,Jacklyn ,Tolentino,Probationary,Account Rank and File,De Leon Selena,13-Mar-23,13-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10020,Percival ,Gutierrez,Probationary,Account Rank and File,De Leon Selena,14-Mar-23,14-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10021,Garfield ,Manalaysay,Probationary,Account Rank and File,De Leon Selena,15-Mar-23,15-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10022,Lizeth ,Villegas,Probationary,Account Rank and File,De Leon Selena,16-Mar-23,16-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10023,Carol ,Ramos,Probationary,Account Rank and File,De Leon Selena,17-Mar-23,17-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10024,Emelia ,Maceda,Probationary,Account Rank and File,De Leon Selena,18-Mar-23,18-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10025,Delia ,Aguilar,Probationary,Account Rank and File,De Leon Selena,19-Mar-23,19-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10001,Jose,Crisostomo,Regular,HR Manager,N/A,20-Mar-23,20-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10002,Christian,Mata,Regular,Account Team Leader,Romualdez Fredrick ,11-Apr-22,11-Apr-22,0:00:00,0:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10003,Brad ,San Jose,Regular,HR Team Leader,Villanueva Andrea Mae,11-Apr-22,11-Apr-22,0:00:00,0:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10004,Anthony,Salcedo,Regular,Payroll Manager,Alvaro Roderick,11-Apr-22,11-Apr-22,0:00:00,0:00:00,8,1,Work,Approved,15,0,15,15,0,15
10005,Alice,Romualdez,Regular,HR Rank and File,San Jose Brad,11-Apr-22,11-Apr-22,0:00:00,0:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10006,Rosie ,Atienza,Regular,HR Rank and File,San Jose Brad,11-Apr-22,11-Apr-22,0:00:00,0:00:00,8,1,Work,Closed,15,0,15,15,0,15
10007,Martha,Farala,Regular,Payroll Rank and File,Salcedo Anthony,11-Apr-22,11-Apr-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10008,Leila,Martinez,Regular,Payroll Rank and File,Salcedo Anthony,11-Apr-22,11-Apr-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10009,Allison ,San Jose,Regular,Account Rank and File,Mata Christian,11-Apr-22,11-Apr-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10010,Cydney ,Rosario,Regular,Account Rank and File,Mata Christian,11-Apr-22,11-Apr-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10011,Josie ,Lopez,Regular,Payroll Team Leader,Salcedo Anthony,11-Apr-22,11-Apr-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10012,Selena ,De Leon,Regular,Account Team Leader,Romualdez Fredrick ,11-Apr-22,11-Apr-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10013,Fredrick ,Romualdez,Regular,Account Manager,Lim Antonio,11-Apr-22,11-Apr-22,10:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10014,Mark ,Bautista,Regular,Account Rank and File,Mata Christian,11-Apr-22,11-Apr-22,10:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10015,Darlene ,Lazaro,Probationary,Account Rank and File,Mata Christian,11-Apr-22,11-Apr-22,10:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10016,Kolby ,Delos Santos,Probationary,Account Rank and File,Mata Christian,11-Apr-22,11-Apr-22,10:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10017,Vella ,Santos,Probationary,Account Rank and File,Mata Christian,11-Apr-22,11-Apr-22,10:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10018,Tomas,Del Rosario,Probationary,Account Rank and File,Mata Christian,11-Apr-22,11-Apr-22,10:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10019,Jacklyn ,Tolentino,Probationary,Account Rank and File,De Leon Selena,11-Apr-22,11-Apr-22,10:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10020,Percival ,Gutierrez,Probationary,Account Rank and File,De Leon Selena,11-Apr-22,11-Apr-22,10:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10021,Garfield ,Manalaysay,Probationary,Account Rank and File,De Leon Selena,11-Apr-22,11-Apr-22,10:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10022,Lizeth ,Villegas,Probationary,Account Rank and File,De Leon Selena,11-Apr-22,11-Apr-22,10:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10023,Carol ,Ramos,Probationary,Account Rank and File,De Leon Selena,11-Apr-22,11-Apr-22,10:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10024,Emelia ,Maceda,Probationary,Account Rank and File,De Leon Selena,11-Apr-22,11-Apr-22,10:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10025,Delia ,Aguilar,Probationary,Account Rank and File,De Leon Selena,11-Apr-22,11-Apr-22,10:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10001,Jose,Crisostomo,Regular,HR Manager,N/A,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10002,Christian,Mata,Regular,Account Team Leader,Romualdez Fredrick ,11-Jul-22,11-Jul-22,0:00:00,0:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10003,Brad ,San Jose,Regular,HR Team Leader,Villanueva Andrea Mae,11-Jul-22,11-Jul-22,0:00:00,0:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10004,Anthony,Salcedo,Regular,Payroll Manager,Alvaro Roderick,11-Jul-22,11-Jul-22,0:00:00,0:00:00,8,1,Work,Approved,15,0,15,15,0,15
10005,Alice,Romualdez,Regular,HR Rank and File,San Jose Brad,11-Jul-22,11-Jul-22,0:00:00,0:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10006,Rosie ,Atienza,Regular,HR Rank and File,San Jose Brad,11-Jul-22,11-Jul-22,0:00:00,0:00:00,8,1,Work,Closed,15,0,15,15,0,15
10007,Martha,Farala,Regular,Payroll Rank and File,Salcedo Anthony,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10008,Leila,Martinez,Regular,Payroll Rank and File,Salcedo Anthony,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10009,Allison ,San Jose,Regular,Account Rank and File,Mata Christian,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10010,Cydney ,Rosario,Regular,Account Rank and File,Mata Christian,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10011,Josie ,Lopez,Regular,Payroll Team Leader,Salcedo Anthony,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10012,Selena ,De Leon,Regular,Account Team Leader,Romualdez Fredrick ,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10013,Fredrick ,Romualdez,Regular,Account Manager,Lim Antonio,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10014,Mark ,Bautista,Regular,Account Rank and File,Mata Christian,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10015,Darlene ,Lazaro,Probationary,Account Rank and File,Mata Christian,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10016,Kolby ,Delos Santos,Probationary,Account Rank and File,Mata Christian,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10017,Vella ,Santos,Probationary,Account Rank and File,Mata Christian,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10018,Tomas,Del Rosario,Probationary,Account Rank and File,Mata Christian,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10019,Jacklyn ,Tolentino,Probationary,Account Rank and File,De Leon Selena,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10020,Percival ,Gutierrez,Probationary,Account Rank and File,De Leon Selena,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10021,Garfield ,Manalaysay,Probationary,Account Rank and File,De Leon Selena,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10022,Lizeth ,Villegas,Probationary,Account Rank and File,De Leon Selena,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10023,Carol ,Ramos,Probationary,Account Rank and File,De Leon Selena,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10024,Emelia ,Maceda,Probationary,Account Rank and File,De Leon Selena,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10025,Delia ,Aguilar,Probationary,Account Rank and File,De Leon Selena,11-Jul-22,11-Jul-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10001,Jose,Crisostomo,Regular,HR Manager,N/A,11-Aug-22,11-Aug-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10002,Christian,Mata,Regular,Account Team Leader,Romualdez Fredrick ,11-Aug-22,11-Aug-22,0:00:00,0:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10003,Brad ,San Jose,Regular,HR Team Leader,Villanueva Andrea Mae,11-Aug-22,11-Aug-22,0:00:00,0:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10004,Anthony,Salcedo,Regular,Payroll Manager,Alvaro Roderick,11-Aug-22,11-Aug-22,0:00:00,0:00:00,8,1,Work,Approved,15,0,15,15,0,15
10005,Alice,Romualdez,Regular,HR Rank and File,San Jose Brad,11-Aug-22,11-Aug-22,0:00:00,0:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10006,Rosie ,Atienza,Regular,HR Rank and File,San Jose Brad,11-Aug-22,11-Aug-22,0:00:00,0:00:00,8,1,Work,Closed,15,0,15,15,0,15
10007,Martha,Farala,Regular,Payroll Rank and File,Salcedo Anthony,11-Aug-22,11-Aug-22,8:27:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10008,Leila,Martinez,Regular,Payroll Rank and File,Salcedo Anthony,11-Aug-22,11-Aug-22,8:01:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10009,Allison ,San Jose,Regular,Account Rank and File,Mata Christian,11-Aug-22,11-Aug-22,8:05:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10010,Cydney ,Rosario,Regular,Account Rank and File,Mata Christian,11-Aug-22,11-Aug-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10011,Josie ,Lopez,Regular,Payroll Team Leader,Salcedo Anthony,11-Aug-22,11-Aug-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10012,Selena ,De Leon,Regular,Account Team Leader,Romualdez Fredrick ,11-Aug-22,11-Aug-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10013,Fredrick ,Romualdez,Regular,Account Manager,Lim Antonio,11-Aug-22,11-Aug-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10014,Mark ,Bautista,Regular,Account Rank and File,Mata Christian,11-Aug-22,11-Aug-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10015,Darlene ,Lazaro,Probationary,Account Rank and File,Mata Christian,11-Aug-22,11-Aug-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10016,Kolby ,Delos Santos,Probationary,Account Rank and File,Mata Christian,11-Aug-22,11-Aug-22,8:28:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10017,Vella ,Santos,Probationary,Account Rank and File,Mata Christian,11-Aug-22,11-Aug-22,8:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10018,Tomas,Del Rosario,Probationary,Account Rank and File,Mata Christian,11-Aug-22,11-Aug-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10019,Jacklyn ,Tolentino,Probationary,Account Rank and File,De Leon Selena,11-Aug-22,11-Aug-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10020,Percival ,Gutierrez,Probationary,Account Rank and File,De Leon Selena,11-Aug-22,11-Aug-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10021,Garfield ,Manalaysay,Probationary,Account Rank and File,De Leon Selena,11-Aug-22,11-Aug-22,8:11:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10022,Lizeth ,Villegas,Probationary,Account Rank and File,De Leon Selena,24-Jan-23,24-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10023,Carol ,Ramos,Probationary,Account Rank and File,De Leon Selena,25-Jan-23,25-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10024,Emelia ,Maceda,Probationary,Account Rank and File,De Leon Selena,26-Jan-23,26-Jan-23,8:21:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10025,Delia ,Aguilar,Probationary,Account Rank and File,De Leon Selena,27-Jan-23,27-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10001,Jose,Crisostomo,Regular,HR Manager,N/A,28-Jan-23,28-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10002,Christian,Mata,Regular,Account Team Leader,Romualdez Fredrick ,29-Jan-23,29-Jan-23,0:00:00,0:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10003,Brad ,San Jose,Regular,HR Team Leader,Villanueva Andrea Mae,30-Jan-23,30-Jan-23,0:00:00,0:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10004,Anthony,Salcedo,Regular,Payroll Manager,Alvaro Roderick,31-Jan-23,31-Jan-23,0:00:00,0:00:00,8,1,Work,Approved,15,0,15,15,0,15
10005,Alice,Romualdez,Regular,HR Rank and File,San Jose Brad,01-Feb-23,01-Feb-23,0:00:00,0:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10006,Rosie ,Atienza,Regular,HR Rank and File,San Jose Brad,02-Feb-23,02-Feb-23,0:00:00,0:00:00,8,1,Work,Closed,15,0,15,15,0,15
10007,Martha,Farala,Regular,Payroll Rank and File,Salcedo Anthony,03-Feb-23,03-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10008,Leila,Martinez,Regular,Payroll Rank and File,Salcedo Anthony,04-Feb-23,04-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10009,Allison ,San Jose,Regular,Account Rank and File,Mata Christian,05-Feb-23,05-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10010,Cydney ,Rosario,Regular,Account Rank and File,Mata Christian,06-Feb-23,06-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10011,Josie ,Lopez,Regular,Payroll Team Leader,Salcedo Anthony,07-Feb-23,07-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10012,Selena ,De Leon,Regular,Account Team Leader,Romualdez Fredrick ,08-Feb-23,08-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10013,Fredrick ,Romualdez,Regular,Account Manager,Lim Antonio,09-Feb-23,09-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10014,Mark ,Bautista,Regular,Account Rank and File,Mata Christian,10-Feb-23,10-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10015,Darlene ,Lazaro,Probationary,Account Rank and File,Mata Christian,11-Feb-23,11-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10016,Kolby ,Delos Santos,Probationary,Account Rank and File,Mata Christian,12-Feb-23,12-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10017,Vella ,Santos,Probationary,Account Rank and File,Mata Christian,13-Feb-23,13-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10018,Tomas,Del Rosario,Probationary,Account Rank and File,Mata Christian,14-Feb-23,14-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10019,Jacklyn ,Tolentino,Probationary,Account Rank and File,De Leon Selena,15-Feb-23,15-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10020,Percival ,Gutierrez,Probationary,Account Rank and File,De Leon Selena,16-Feb-23,16-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10021,Garfield ,Manalaysay,Probationary,Account Rank and File,De Leon Selena,17-Feb-23,17-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10022,Lizeth ,Villegas,Probationary,Account Rank and File,De Leon Selena,18-Feb-23,18-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10023,Carol ,Ramos,Probationary,Account Rank and File,De Leon Selena,19-Feb-23,19-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10024,Emelia ,Maceda,Probationary,Account Rank and File,De Leon Selena,20-Feb-23,20-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10025,Delia ,Aguilar,Probationary,Account Rank and File,De Leon Selena,21-Feb-23,21-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10001,Jose,Crisostomo,Regular,HR Manager,N/A,22-Feb-23,22-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
